activeaddresses30mom,confirmationtime30ema,confirmationtime3ema,confirmationtime90ema,difficulty14var,hashrate14mom,hashrate14trx,hashrate30roc,hashrate3std,hashrate7trx,hashrate90roc,median_transaction_fee3trxUSD,median_transaction_fee7rocUSD,mediantransactionvalue14rocUSD,mediantransactionvalue14rsiUSD,mediantransactionvalue14smaUSD,mediantransactionvalue7rsiUSD,mediantransactionvalueUSD,mining_profitability3roc,mining_profitability7std,price3rsiUSD,price7momUSD,price7varUSD,priceUSD,sentbyaddress30var,sentinusdUSD,size30rsi,size30std,size30trx,size3mom,top100cap,category
116575,8.308,8.248,8.013,1350656675854272.0,1015051054096400.0,1.561,70.27199999999999,489183271756500.0,1.044,735.315,6.362,55.875,260.827,68.08,407.776,74.119,723.303,32.629,179.69099999999997,93.74799999999999,334.994,8356.0,934.539,575418929,3190552315.0,55.108999999999995,110752.0,0.93,58341.0,21.628,1
93682,8.309,8.286,8.02,955851643628672.0,1635635780453800.0,1.5390000000000001,64.263,810597429614900.0,1.18,758.31,6.335,45.407,221.44099999999997,65.277,441.086,68.915,676.936,21.928,180.41,95.501,306.551,10653.0,981.6669999999999,597458969,2550963603.0,55.195,110509.0,0.973,-1347.0,21.463,1
67005,8.301,8.234,8.023,1031592187905728.0,753378346112046.0,1.5219999999999998,41.067,351020977138910.0,1.2819999999999998,649.025,6.393,33.641999999999996,85.792,57.771,458.93199999999996,55.575,541.0509999999999,2.885,198.614,97.24,313.644,15044.0,1052.0,577881165,1959722221.0,51.601000000000006,108588.0,1.005,-64726.0,21.375999999999998,0
79254,8.242,7.809,8.009,1165583815029184.0,1709655017752961.0,1.574,78.983,1092253528081600.0,1.722,848.253,3.536,30.322,108.34899999999999,56.332,477.98800000000006,53.101000000000006,513.02,-17.378,180.43,45.81,213.02599999999998,10478.0,915.571,546292065,1363818944.0,50.803999999999995,103718.0,1.024,-59879.0,21.399,1
100158,8.294,8.433,8.032,1581027471272576.0,1127114308063604.0,1.624,49.632,1015132297550300.0,1.986,883.327,1.4780000000000002,26.94,-11.389000000000001,54.833999999999996,473.541,50.433,484.467,-19.666,182.64700000000002,46.532,194.80200000000002,5317.0,917.898,496170283,1303888839.0,53.518,98819.0,1.041,-18983.0,21.355,1
90818,8.224,7.816,8.014,1898619864711104.0,1631588253633611.0,1.6669999999999998,63.593,583656018954690.0,2.114,736.949,1.276,23.6,-29.229,51.794,460.975,45.025,425.961,-4.811,162.67700000000002,66.016,188.01,2636.0,984.654,447699129,1166848924.0,50.415,92376.0,1.046,-14902.0,21.368000000000002,1
83709,8.237,8.119,8.023,2118360995344896.0,1548561326865689.0,1.7109999999999999,69.138,249462602588850.0,2.194,792.2539999999999,1.922,16.322,14.655,53.843,465.26099999999997,49.703,469.457,4.849,157.625,76.182,145.48,2622.0,1037.0,434923154,1393986124.0,53.328,87665.0,1.051,44162.0,21.36,0
66322,8.252,8.295,8.033,2240250863173952.0,1308515931819091.0,1.72,63.012,427443973749700.0,2.046,658.551,1.479,6.044,74.548,60.42,484.4,63.028,627.375,19.9,148.102,54.656000000000006,56.486000000000004,2364.0,991.025,444133419,1532341276.0,53.644,86355.0,1.055,7183.0,21.305,0
38039,8.166,7.609,8.008,2264289468198208.0,1805959615271440.0,1.736,60.138999999999996,590104311838600.0,1.9980000000000002,846.3739999999999,-0.018000000000000002,-6.662000000000001,21.430999999999997,51.883,490.17400000000004,47.339,458.041,-9.04,147.072,32.292,-65.40100000000001,2909.0,916.265,430736770,1061410967.0,49.166000000000004,87151.0,1.047,-16446.0,21.435,0
20406,8.116,7.497000000000001,7.995,2190476810417792.0,1894656311626550.0,1.77,74.52,901009205157160.0,2.07,963.695,-3.408,-31.509,38.378,54.383,500.45599999999996,52.325,519.03,-26.872,172.793,12.394,-331.56800000000004,8907.0,720.715,427365074,1695748949.0,48.911,88458.0,1.0270000000000001,-68121.0,21.444000000000003,1
-16202,8.068,7.441,7.981,2018812889832576.0,1458825438393835.0,1.7790000000000001,85.15,473423257152350.0,1.983,723.0039999999999,-4.918,-19.881,35.2,45.417,506.10699999999997,37.65,303.855,-22.16,189.976,17.404,-182.023,13513.0,733.548,449009618,890988411.0,46.284,93262.0,0.992,-117690.0,21.404,1
26448,8.076,7.811,7.986000000000001,1749297706442688.0,1672667269998518.0,1.787,100.089,482387719955980.0,1.929,728.727,-3.2560000000000002,-6.707000000000001,44.982,46.053999999999995,513.158,38.978,318.168,-23.908,200.138,54.636,-61.56399999999999,13665.0,856.334,437561827,1038144989.0,49.58,93907.0,0.9520000000000001,3619.0,21.421999999999997,1
37522,8.039,7.656000000000001,7.975,1875511406128064.0,2123346514233704.0,1.811,81.756,736067909266220.0,1.986,794.78,-0.64,-6.888999999999999,-27.395,46.051,504.585,38.973,318.08099999999996,19.098,161.868,65.971,-67.836,12420.0,916.819,410874674,763464363.0,50.731,93409.0,0.9129999999999999,26970.0,21.646,0
36669,8.083,8.191,7.992000000000001,4231471547032192.0,2715169166703603.0,1.8419999999999999,57.038999999999994,513237875252990.0,2.072,727.067,0.47600000000000003,-14.379000000000001,-57.663000000000004,44.867,476.353,36.889,290.199,-11.390999999999998,171.312,55.886,-149.08100000000002,8533.0,887.697,370463908,985018282.0,50.983000000000004,91425.0,0.875,75373.0,21.823,0
14419,8.131,8.513,8.01,5675980764059136.0,2172996387465066.0,1.871,54.5,130850589622870.0,2.119,748.2280000000001,0.275,-13.865,-63.477,43.738,443.55800000000005,34.86,264.168,-15.213,157.764,44.06399999999999,-137.404,5715.0,853.6210000000001,355722777,777629716.0,49.394,89331.0,0.835,-2023.0,21.861,1
23005,8.141,8.394,8.016,6686807309499904.0,1822363210254630.0,1.8940000000000001,57.864,84155752558892.0,2.123,730.326,0.217,-5.035,-58.537,44.68899999999999,415.254,37.408,280.678,-16.54,84.73899999999999,51.518,-46.132,4979.0,870.1339999999999,342934025,791957461.0,49.82,89614.0,0.7929999999999999,-14519.0,21.927,0
14670,8.085,7.834,8.0,7989390088386560.0,2567636096919824.0,1.929,87.04299999999999,561339065117740.0,2.204,630.845,-0.044000000000000004,18.602,-49.797,44.247,396.009,36.495,271.625,6.225,83.325,43.445,134.069,2836.0,854.784,345687064,525928336.0,49.181000000000004,90328.0,0.75,-28629.0,21.851999999999997,0
21311,8.088,7.985,8.003,8879953273292928.0,1830166114876090.0,1.985,107.62200000000001,863851783433700.0,2.378,796.3810000000001,-0.48700000000000004,13.764000000000001,-55.852,42.016999999999996,375.542,31.956999999999997,226.489,-7.772,102.542,33.152,100.962,630.604,834.51,345379889,382390593.0,49.498000000000005,90496.0,0.706,1434.0,21.836,0
73779,8.027999999999999,7.574,7.984,9358496864218240.0,2130061733564364.0,2.029,71.21300000000001,422290435469450.0,2.4290000000000003,789.8560000000001,-1.547,-9.566,-35.952,47.326,363.101,46.395,310.291,-5.95,99.411,16.145,-81.917,1718.0,774.416,304065770,1616817137.0,50.028999999999996,85104.0,0.664,2512.0,21.829,0
51096,7.968,7.334,7.965,9425020861163140.0,2810548976192312.0,2.085,76.07300000000001,606338903087550.0,2.545,949.193,-3.487,-26.594,-29.913,46.68,354.0,44.839,298.543,-27.22,87.973,7.024,-243.817,4761.0,673.0010000000001,265649649,1064397369.0,49.28,82713.0,0.621,1619.0,21.826999999999998,0
16549,7.921,7.285,7.949,9079525264127230.0,2716381173027561.0,2.144,80.943,770751290581240.0,2.6439999999999997,766.2510000000001,-6.074,-37.533,-26.057,49.733000000000004,345.26199999999994,52.523,347.12800000000004,-29.486,139.386,3.53,-333.175,12020.0,554.5219999999999,269409011,1104522001.0,51.705,80801.0,0.584,32067.0,21.837,1
-50007,7.821000000000001,6.827999999999999,7.914,8322010073110784.0,3929233375624820.0,2.22,112.934,722805607026410.0,2.815,827.372,-6.032,-27.838,-56.406000000000006,45.483000000000004,319.985,42.144,273.498,-24.691999999999997,148.314,30.454,-237.63400000000001,13499.0,615.988,237110504,836743215.0,47.951,73028.0,0.5429999999999999,-31329.0,21.824,1
-11949,7.837999999999999,7.459,7.917999999999999,7152475288113408.0,2715722638372037.0,2.274,89.162,587423840022290.0,2.815,779.6060000000001,-4.155,-23.744,-45.495,44.167,305.101,39.216,249.65400000000002,-16.298,148.569,47.465,-206.604,11022.0,663.529,241760281,620981190.0,50.285,72232.0,0.505,14298.0,21.807,0
-61377,7.91,8.202,7.94,8119169078415872.0,1559604153771500.0,2.272,84.34,1050892526164300.0,2.541,665.73,-3.267,-28.135,-69.031,39.569,279.508,30.114,160.737,-4.337,124.20700000000001,34.395,-240.493,8163.0,614.2909999999999,258499229,585984473.0,49.669,67076.0,0.46799999999999997,-30157.0,21.728,1
-41339,7.949,8.361,7.952999999999999,1.12130068474752e+16,3024875132261710.0,2.2640000000000002,95.355,791122679414240.0,2.344,698.477,-2.187,-23.929000000000002,-52.971000000000004,38.699,268.01099999999997,28.561999999999998,142.9,-19.894000000000002,121.925,44.032,-199.692,3988.0,634.818,283816323,566118499.0,48.881,67047.0,0.431,13655.0,21.686,1
1566,7.98,8.391,7.962999999999999,1.2018922452433e+16,2992717264649257.0,2.259,91.50200000000001,1088177510252600.0,2.245,741.2639999999999,-1.045,-16.055,-52.735,39.302,256.027,30.319000000000003,150.381,-11.07,69.384,51.913000000000004,-124.33200000000001,1363.0,650.085,297891612,451958724.0,49.333,67337.0,0.39399999999999996,-14695.0,21.666,1
5856,8.014,8.456,7.976,1.28608694220724e+16,2599481841514837.0,2.25,97.85799999999999,417696656229500.0,2.174,664.596,0.073,-0.33799999999999997,-44.31100000000001,41.516999999999996,245.959,36.803000000000004,177.135,-1.1420000000000001,48.183,62.595,-2.274,1335.0,670.7280000000001,290249435,571514686.0,49.248000000000005,67854.0,0.358,-6614.0,21.706999999999997,0
-12781,8.071,8.672,7.996,1.50716578726269e+16,2281116437777702.0,2.226,86.07799999999999,156030497423390.0,2.051,608.9580000000001,1.906,32.985,-12.375,47.472,243.394,51.87,254.285,-1.682,50.768,62.26,115.87200000000001,508.721,670.3939999999999,294821863,574345414.0,49.912,68068.0,0.325,14241.0,21.323,1
-56848,8.066,8.336,7.996,1.65243271740031e+16,2437571014594414.0,2.1919999999999997,88.75,172353098909740.0,1.923,682.548,2.49,18.582,-14.919,45.56,240.579,46.879,224.757,17.577,37.69,84.573,114.461,1142.0,730.449,292113512,438713910.0,49.17,64757.0,0.292,-2261.0,21.319000000000003,1
-72859,8.051,8.081,7.992000000000001,1.7218877326201e+16,2965709105554409.0,2.167,119.339,669884165926770.0,1.89,751.692,2.702,13.492,-30.495,43.657,234.465,42.126999999999995,195.084,15.405,42.361000000000004,88.434,89.52600000000001,2161.0,753.055,253103416,432744630.0,47.714,59767.0,0.257,-21010.0,21.304000000000002,0
-86111,8.151,8.841000000000001,8.027000000000001,1.71553083292204e+16,1659662464054103.0,2.117,82.62100000000001,652515977860810.0,1.732,658.222,2.125,20.159000000000002,-44.461999999999996,40.914,225.838,35.814,150.85399999999998,1.6669999999999998,43.1,70.86399999999999,123.834,1897.0,738.125,223227643,436355167.0,50.123000000000005,54767.0,0.226,1450.0,21.303,0
-60359,8.177999999999999,8.706,8.039,1.63336201830612e+16,521832854163344.0,2.028,58.336000000000006,1133293227294500.0,1.4140000000000001,662.573,1.3319999999999999,14.956,-42.437,39.671,218.97299999999998,33.132,130.373,1.167,49.118,60.723,94.94,1435.0,729.7589999999999,214234168,592692737.0,49.896,48561.0,0.19699999999999998,8507.0,21.281999999999996,1
-11256,8.187000000000001,8.515,8.046,1.4753812887724e+16,2034544324243200.0,1.9509999999999998,84.42,952408827193340.0,1.26,659.0219999999999,1.287,17.018,-35.284,45.773,211.153,48.583,200.808,-2.997,46.63,78.111,110.634,1164.0,760.7189999999999,211945777,590478776.0,49.926,47937.0,0.171,28865.0,21.335,0
-47131,8.164,8.17,8.041,1.24158864432082e+16,1476920416285628.0,1.886,53.791000000000004,1194911556330000.0,1.206,701.921,1.1159999999999999,12.805,-39.174,44.452,202.799,45.254,181.59099999999998,17.134,44.496,71.789,85.88600000000001,811.645,756.6139999999999,216088848,365598895.0,47.576,49271.0,0.14300000000000002,-33254.0,21.301,1
-80773,8.09,7.597,8.017999999999999,9319840849513730.0,2105082262035384.0,1.848,81.99600000000001,819668348319639.0,1.307,659.436,1.12,4.571000000000001,-54.943999999999996,42.711999999999996,189.176,40.963,156.40200000000002,4.77,38.789,80.267,100.75,219.05,771.1439999999999,232824833,395188959.0,44.777,51494.0,0.107,-69586.0,21.061,1
-36393,8.262,9.172,8.078,9714704951788030.0,1821588659365084.0,1.8359999999999999,86.68299999999999,969494788666960.0,1.4969999999999999,739.823,1.143,6.752999999999999,-15.074000000000002,49.166000000000004,186.231,55.718999999999994,232.27200000000002,-29.651999999999997,79.727,84.434,49.325,261.83299999999997,779.773,214027257,536732385.0,52.676,53328.0,0.081,37897.0,21.074,1
-41169,8.306000000000001,9.058,8.097000000000001,7948458227283968.0,1092341470006756.0,1.797,61.004,1040116604658900.0,1.4609999999999999,618.336,1.239,5.388,9.145,52.238,187.862,61.647,272.48400000000004,-7.428999999999999,78.3,89.682,40.574,433.925,793.6289999999999,185886113,707000317.0,51.516000000000005,49395.0,0.062,52123.0,21.089000000000002,1
-67444,8.429,9.635,8.144,9180937782430980.0,2165012055806440.0,1.7480000000000002,80.223,1061247264172100.0,1.364,529.948,1.806,13.082,44.213,49.011,192.938,53.236000000000004,231.805,-21.781999999999996,79.995,95.87100000000001,96.564,933.7230000000001,834.69,148551025,510081046.0,50.698,43249.0,0.047,79832.0,21.149,1
-33226,8.366,8.548,8.129,1.12265161888699e+16,2280326114856522.0,1.719,76.72,1134331983666300.0,1.396,683.4630000000001,2.589,20.271,88.171,51.927,201.938,59.163000000000004,268.897,60.825,87.04,97.874,147.92600000000002,1693.0,877.685,136314700,805945831.0,49.383,43276.0,0.032,-46894.0,21.093000000000004,1
28018,8.326,8.145,8.12,1.26962384892954e+16,3310176648302066.0,1.7369999999999999,87.016,2006903009803700.0,1.67,785.791,3.9539999999999997,26.421999999999997,100.015,54.343999999999994,212.68099999999998,63.768,300.783,11.194,89.70700000000001,99.12200000000001,200.998,4595.0,961.717,140095037,928177240.0,51.911,44757.0,0.023,6450.0,21.136999999999997,0
28009,8.314,8.14,8.121,1.35901046837051e+16,3117806164533424.0,1.774,101.404,1296939464597300.0,1.943,673.62,3.384,20.908,36.375,49.379,217.283,51.247,241.56799999999998,13.207,88.432,66.453,158.196,4567.0,914.81,130759318,796239680.0,50.05,40520.0,0.015,-8492.0,21.139,0
-8799,8.259,7.801,8.106,1.39081147721011e+16,3418563106852214.0,1.818,90.477,107619118190190.0,2.147,672.02,1.474,10.009,-16.436,47.103,214.298,46.065,212.49099999999999,-13.725999999999999,82.134,39.075,77.187,3610.0,848.331,128059891,641320374.0,48.783,40913.0,0.005,-8259.0,21.073,1
-20427,8.175,7.379,8.081,1.36502687544829e+16,3309625221212142.0,1.858,79.351,146083197136390.0,2.256,662.7330000000001,0.23399999999999999,8.985,-4.357,47.326,213.59799999999998,46.6,214.963,-2.475,51.495,39.918,70.067,2632.0,849.84,125056888,485284224.0,47.705,41807.0,-0.009000000000000001,-61252.0,21.08,0
-25465,8.144,7.54,8.073,1.28165666308495e+16,3717659580899276.0,1.9140000000000001,89.726,989289585039555.0,2.4090000000000003,685.107,-0.386,6.627000000000001,7.075,46.805,214.584,45.31,208.885,-10.469000000000001,58.886,38.025,52.591,1843.0,846.22,122584665,462378304.0,48.066,41709.0,-0.025,-29785.0,21.076,1
-776,8.061,7.1979999999999995,8.046,1.14070084012022e+16,4523701286819624.0,1.97,89.95200000000001,982232887832919.0,2.512,577.776,0.192,7.7620000000000005,37.722,46.702,218.649,45.04,207.75900000000001,6.222,48.803000000000004,69.715,64.786,1589.0,899.4760000000001,123385582,363245215.0,47.622,43033.0,-0.044000000000000004,-17550.0,21.073,0
-28974,7.99,7.077000000000001,8.022,9421594065540350.0,4601176742561936.0,2.001,80.752,500384565123900.0,2.452,510.901,0.526,1.845,34.415,43.724,221.854,37.518,175.24099999999999,1.2690000000000001,40.647,64.514,16.192999999999998,1585.0,893.878,128607045,354872553.0,46.648,45512.0,-0.066,-15417.0,21.055,0
4097,8.024,7.7989999999999995,8.033,1.48588750125064e+16,6905494640306400.0,2.094,110.867,3043266584005000.0,2.7539999999999996,624.44,-0.214,-12.925,2.84,47.21,222.261,47.376999999999995,206.511,-25.886999999999997,85.39200000000001,30.305,-124.302,850.0210000000001,837.415,129485651,428940934.0,49.708,45513.0,-0.086,19745.0,21.04,1
-9746,8.08,8.344,8.052,1.98643885357693e+16,3801241796175084.0,2.14,65.116,3045101887722300.0,2.7060000000000004,451.656,-0.5920000000000001,-7.704,19.129,48.293,224.74200000000002,50.253,216.328,-27.441999999999997,94.539,36.492,-70.48,555.8480000000001,844.33,129514412,615198217.0,50.302,45558.0,-0.102,34199.0,21.0,1
-44674,8.064,8.085,8.047,2.10900767925194e+16,3661711146304196.0,2.162,79.426,2511207401987668.0,2.5580000000000003,527.499,-0.47100000000000003,1.117,31.29,47.128,228.238,46.906000000000006,205.34,-21.254,94.32799999999999,49.576,9.475,535.45,857.806,118734569,503068504.0,49.38,45350.0,-0.11599999999999999,35800.0,21.092,0
-26311,8.046,7.934,8.041,2.60883593214607e+16,5329223515360686.0,2.208,87.588,2306420650589500.0,2.605,629.028,-0.342,0.502,-13.872,46.54600000000001,225.93599999999998,45.215,200.05,13.105,90.82,45.7,4.268,523.729,854.1080000000001,109354260,498812104.0,49.177,45413.0,-0.129,-6939.0,21.171999999999997,0
-51897,8.138,8.704,8.072000000000001,2.98253171882076e+16,4747487846492116.0,2.217,65.05199999999999,1851774518195066.0,2.449,434.985,-0.69,-2.778,-28.522,45.935,220.385,43.391999999999996,194.766,-13.782,100.28299999999999,22.901,-23.51,696.6669999999999,822.71,67957567,338624383.0,51.512,44112.0,-0.136,15390.0,21.245,1
-51152,8.147,8.49,8.077,3.21572786601144e+16,3475666317216874.0,2.173,43.915,2314555834901300.0,2.084,418.19300000000004,-0.635,-6.956,-25.885,43.278,216.09900000000002,36.025999999999996,171.801,-3.195,82.369,42.391000000000005,-62.571000000000005,444.096,836.905,60554117,286260098.0,48.1,44337.0,-0.146,-17668.0,21.24,1
-44633,8.171,8.505,8.087,3.30842437371822e+16,3697031952338388.0,2.121,65.008,1059957779971600.0,1.8090000000000002,458.871,-0.39799999999999996,-5.771,-35.128,43.68,209.352,37.448,174.438,-0.922,41.582,49.64,-51.585,117.23899999999999,842.293,60922926,463268983.0,47.957,44601.0,-0.157,-16946.0,21.243000000000002,1
51738,8.12,7.945,8.071,3.26062124194104e+16,2657482046071024.0,2.0669999999999997,84.02,1387908005787629.0,1.6269999999999998,409.534,0.441,5.809,-27.247,50.105,203.498,56.461000000000006,218.827,32.265,42.38399999999999,80.118,48.641999999999996,340.12199999999996,886.057,71065369,647277993.0,51.133,45051.0,-0.16399999999999998,-5629.0,21.241,0
35655,8.156,8.31,8.085,3.07231847068017e+16,3323855424638884.0,2.021,72.421,771270323819640.0,1.545,460.653,0.539,2.2159999999999997,-22.089000000000002,46.191,199.68599999999998,45.365,188.209,-14.555,45.714,54.227,18.709,357.096,863.039,87358886,512210047.0,53.636,49202.0,-0.161,75440.0,21.246,0
528,8.113,7.905,8.072000000000001,2.74351605993539e+16,2790362005725320.0,1.9669999999999999,61.236999999999995,469674702673840.0,1.444,457.38199999999995,0.271,-0.625,-6.372000000000001,47.733999999999995,198.71900000000002,49.431999999999995,198.95,11.312000000000001,43.549,44.336999999999996,-5.358,351.48699999999997,852.448,94598859,403027771.0,50.055,49233.0,-0.157,29234.0,21.233,0
19801,8.115,8.02,8.073,2.27421400970665e+16,3421551611897188.0,1.9180000000000001,66.97800000000001,573516571400540.0,1.402,442.32599999999996,-0.153,-1.8980000000000001,-2.147,49.391000000000005,198.39,53.699,210.34799999999998,-18.335,44.879,32.226,-16.211,369.64,837.8969999999999,95800991,413913413.0,51.015,49690.0,-0.151,1181.0,21.221999999999998,0
12392,8.083,7.82,8.062999999999999,1.9416147305534e+16,3755837191324290.0,1.896,83.912,1698756605731002.0,1.508,350.06800000000004,-0.802,-1.7690000000000001,12.349,52.831,200.232,61.74,234.68,-3.003,42.645,17.538,-14.554,503.914,808.1569999999999,97324359,581534153.0,49.957,49599.0,-0.145,-49058.0,21.438000000000002,1
